new_eq_id;term
1;http://ur.dbpedia.org/resource/بارک_اوباما
1;http://no.dbpedia.org/resource/Barack_Obama
1;http://is.dbpedia.org/resource/Barack_Obama
1;http://hr.dbpedia.org/resource/Barack_Obama
1;http://sk.dbpedia.org/resource/Barack_Obama
1;http://vo.dbpedia.org/resource/Barack_Obama
1;http://gu.dbpedia.org/resource/બરાક_ઓબામા
1;http://lv.dbpedia.org/resource/Baraks_Obama
1;http://cv.dbpedia.org/resource/Барак_Обама
1;http://si.dbpedia.org/resource/බරාක්_ඔබාමා
1;http://mk.dbpedia.org/resource/Барак_Обама
1;http://sh.dbpedia.org/resource/Barack_Obama
1;http://ckb.dbpedia.org/resource/باراک_ئۆباما
1;http://gl.dbpedia.org/resource/Barack_Obama
1;http://mn.dbpedia.org/resource/Барак_Обама
1;http://nds.dbpedia.org/resource/Barack_Obama
1;http://nn.dbpedia.org/resource/Barack_Obama
1;http://fi.dbpedia.org/resource/Barack_Obama
1;http://da.dbpedia.org/resource/Barack_Obama
1;http://gd.dbpedia.org/resource/Barack_Obama
1;http://sv.dbpedia.org/resource/Barack_Obama
1;http://nap.dbpedia.org/resource/Barack_Obama
1;http://oc.dbpedia.org/resource/Barack_Obama
1;http://sw.dbpedia.org/resource/Barack_Obama
1;http://ms.dbpedia.org/resource/Barack_Obama
1;http://tg.dbpedia.org/resource/Барак_Обама
1;http://am.dbpedia.org/resource/ባራክ_ኦባማ
1;http://pnb.dbpedia.org/resource/بارک_اوبامہ
1;http://pms.dbpedia.org/resource/Barack_Obama
1;http://ce.dbpedia.org/resource/Барак_Обама
1;http://ro.dbpedia.org/resource/Barack_Obama
1;http://als.dbpedia.org/resource/Barack_Obama
1;http://sq.dbpedia.org/resource/Barack_Obama
1;http://sah.dbpedia.org/resource/Барак_Обама
1;http://cy.dbpedia.org/resource/Barack_Obama
1;http://lmo.dbpedia.org/resource/Barack_Obama
1;http://wa.dbpedia.org/resource/Barack_Obama
1;http://vi.dbpedia.org/resource/Barack_Obama
1;http://ga.dbpedia.org/resource/Barack_Obama
1;http://su.dbpedia.org/resource/Barack_Obama
1;http://jv.dbpedia.org/resource/Barack_Obama
1;http://tl.dbpedia.org/resource/Barack_Obama
1;http://br.dbpedia.org/resource/Barack_Obama
1;http://mg.dbpedia.org/resource/Barack_Obama
1;http://yo.dbpedia.org/resource/Barack_Obama
1;http://lb.dbpedia.org/resource/Barack_Obama
1;http://lt.dbpedia.org/resource/Barack_Obama
1;http://uz.dbpedia.org/resource/Barack_Obama
1;http://an.dbpedia.org/resource/Barack_Obama
1;http://vec.dbpedia.org/resource/Barack_Obama
1;http://war.dbpedia.org/resource/Barack_Obama
1;http://la.dbpedia.org/resource/Baracus_Obama
1;http://ast.dbpedia.org/resource/Barack_Obama
1;http://ht.dbpedia.org/resource/Barack_Obama
1;http://ia.dbpedia.org/resource/Barack_Obama
1;http://qu.dbpedia.org/resource/Barack_Obama
1;http://ky.dbpedia.org/resource/Барак_Обама
1;http://li.dbpedia.org/resource/Barack_Obama
1;http://cs.dbpedia.org/resource/Barack_Obama
1;http://zh.dbpedia.org/resource/贝拉克·奥巴马
1;http://eu.dbpedia.org/resource/Barack_Obama
1;http://sw.cyc.com/concept/Mx4rfKuwbHUgEd2AAAACs6hbjw
1;http://it.dbpedia.org/resource/Barack_Obama
1;http://de.dbpedia.org/resource/Barack_Obama
1;http://nl.dbpedia.org/resource/Barack_Obama
1;http://id.dbpedia.org/resource/Barack_Obama
1;http://data.europa.eu/euodp/jrc-names/Barack_Obama
1;http://data.nytimes.com/47452218948077706853
1;http://es.dbpedia.org/resource/Barack_Obama
1;http://viaf.org/viaf/52010985
1;http://www.bbc.co.uk/things/5e519ba4-2594-4118-a641-cdf75cd8ce46#id
1;http://pl.dbpedia.org/resource/Barack_Obama
1;http://dbkwik.webdatacommons.org/resource/UzpYWTAuF2kSsr9AkCU1MQ==
1;http://oekg.l3s.uni-hannover.de/resource/entity_20672413
1;http://mzn.dbpedia.org/resource/باراک_اوباما
1;http://fo.dbpedia.org/resource/Barack_Obama
1;http://data.bibliotheken.nl/id/thes/p287770850
1;http://wikidata.org/entity/Q76
1;http://nektar.oszk.hu/resource/auth/685905
1;http://linkeddata.uriburner.com/about/id/entity/http/dbpedia.org/resource/Barack_Obama
1;http://ur.dbpedia.org/resource/بارک_اوبامہ
1;http://www.viaf.org/viaf/52010985
1;http://ky.dbpedia.org/resource/Барак_Хусеин_Обама
1;http://mt.dbpedia.org/resource/Barack_Obama
1;http://uz.dbpedia.org/resource/Barak_Obama
1;http://data.nytimes.com/obama_barack_per
1;http://rdf.freebase.com/ns/en.barack_obama
1;http://yago-knowledge.org/resource/Q76
1;http://data.bnf.fr/ark:/12148/cb15591663c#about
1;http://bnb.data.bl.uk/id/person/ObamaBarack
1;http://de.dbpedia.org/resource/Kategorie:Barack_Obama
1;http://ab.dbpedia.org/resource/Барақ_Обама
1;http://ace.dbpedia.org/resource/Barack_Obama
1;http://ang.dbpedia.org/resource/Barack_Obama
1;http://arc.dbpedia.org/resource/ܒܪܐܩ_ܐܘܒܐܡܐ
1;http://av.dbpedia.org/resource/Барак_Обама
1;http://ay.dbpedia.org/resource/Barack_Obama
1;http://bcl.dbpedia.org/resource/Barack_Obama
1;http://bh.dbpedia.org/resource/बराक_ओबामा
1;http://bi.dbpedia.org/resource/Barak_Obama
1;http://bjn.dbpedia.org/resource/Barack_Obama
1;http://bm.dbpedia.org/resource/Barack_Obama
1;http://bo.dbpedia.org/resource/བ་རག་ཨོ་པྰ་མ།
1;http://chr.dbpedia.org/resource/ᏆᎳᎩ_ᎣᏆᎹ
1;http://chy.dbpedia.org/resource/Netse_Ôhmo'ôhtávaestse
1;http://co.dbpedia.org/resource/Barack_Obama
1;http://crh.dbpedia.org/resource/Barak_Obama
1;http://diq.dbpedia.org/resource/Barack_Obama
1;http://dsb.dbpedia.org/resource/Barack_Obama
1;http://dv.dbpedia.org/resource/ބަރަކް_އޮބާމާ
1;http://eml.dbpedia.org/resource/Barack_Obama
1;http://ext.dbpedia.org/resource/Barack_Obama
1;http://frr.dbpedia.org/resource/Barack_Obama
1;http://fur.dbpedia.org/resource/Barack_Obama
1;http://gan.dbpedia.org/resource/奧巴馬
1;http://gn.dbpedia.org/resource/Barack_Obama
1;http://got.dbpedia.org/resource/𐌱𐌰𐌹𐍂𐌰𐌺_𐍉𐌱𐌰𐌼𐌰
1;http://gv.dbpedia.org/resource/Barack_Obama
1;http://hak.dbpedia.org/resource/Barack_Obama
1;http://ha.dbpedia.org/resource/Barack_Obama
1;http://haw.dbpedia.org/resource/Barack_Obama
1;http://ie.dbpedia.org/resource/Barack_Obama
1;http://ig.dbpedia.org/resource/Barack_Obama
1;http://ilo.dbpedia.org/resource/Barack_Obama
1;http://iu.dbpedia.org/resource/ᐸᕌᒃ_ᐅᐹᒪ
1;http://jbo.dbpedia.org/resource/byRAK.obamas
1;http://kl.dbpedia.org/resource/Barack_Obama
1;http://km.dbpedia.org/resource/បារ៉ាក់_អូបាម៉ា
1;http://ksh.dbpedia.org/resource/Barack_Obama
1;http://kw.dbpedia.org/resource/Barack_Obama
1;http://lad.dbpedia.org/resource/Barack_Obama
1;http://ln.dbpedia.org/resource/Barack_Obama
1;http://lo.dbpedia.org/resource/ບາຣັກ_ໂອບາມາ
1;http://ltg.dbpedia.org/resource/Baraks_Obama
1;http://mhr.dbpedia.org/resource/Обама,_Барак
1;http://mi.dbpedia.org/resource/Barack_Obama
1;http://myv.dbpedia.org/resource/Обамань_Барак
1;http://na.dbpedia.org/resource/Barack_Obama
1;http://nrm.dbpedia.org/resource/Barack_Obama
1;http://nso.dbpedia.org/resource/Barack_Obama
1;http://nv.dbpedia.org/resource/Hastiin_alą́ąjįʼ_dahsidáhígíí_Barack_Obama
1;http://pag.dbpedia.org/resource/Barack_Obama
1;http://pam.dbpedia.org/resource/Barack_Obama
1;http://pap.dbpedia.org/resource/Barack_Obama
1;http://pdc.dbpedia.org/resource/Barack_Obama
1;http://pih.dbpedia.org/resource/Barack_Obama
1;http://ps.dbpedia.org/resource/باراک_حسين_اوباما
1;http://rm.dbpedia.org/resource/Barack_Obama
1;http://rw.dbpedia.org/resource/Barack_Obama
1;http://sc.dbpedia.org/resource/Barack_Obama
1;http://se.dbpedia.org/resource/Barack_Obama
1;http://so.dbpedia.org/resource/Barack_Obama
1;http://srn.dbpedia.org/resource/Barack_Obama
1;http://szl.dbpedia.org/resource/Barack_Obama
1;http://tet.dbpedia.org/resource/Barack_Obama
1;http://tk.dbpedia.org/resource/Barak_Obama
1;http://tpi.dbpedia.org/resource/Barack_Obama
1;http://ty.dbpedia.org/resource/Barack_Obama
1;http://ug.dbpedia.org/resource/باراك_ئوباما
1;http://vep.dbpedia.org/resource/Obama_Barak
1;http://vls.dbpedia.org/resource/Barack_Obama
1;http://wuu.dbpedia.org/resource/巴拉克·奥巴马
1;http://xmf.dbpedia.org/resource/ბარაკ_ობამა
1;http://zea.dbpedia.org/resource/Barack_Obama
1;http://zu.dbpedia.org/resource/Barack_Obama
1;http://cdo.dbpedia.org/resource/Barack_Obama
1;http://kab.dbpedia.org/resource/Barack_Obama
1;http://kaa.dbpedia.org/resource/Barak_Obama
1;http://or.dbpedia.org/resource/ବରାକ_ଓବାମା
1;http://rue.dbpedia.org/resource/Барак_Обама
1;http://lij.dbpedia.org/resource/Barack_Obama
1;http://ks.dbpedia.org/resource/بَراک_اؤبامہ
1;http://as.dbpedia.org/resource/বাৰাক_অ'বামা
1;https://en.wikipedia.org/wiki/Barack_Obama#this
1;http://fr.dbpedia.org/resource/Catégorie:Barack_Obama
1;http://pt.dbpedia.org/resource/Categoria:Barack_Obama
1;http://dbpedia.org/resource/Category:Barack_Obama
1;http://isni.org/isni/0000000121331026
1;http://data.bnf.fr/ark:/12148/cb15591663c#foaf:Person
1;https://isni.org/isni/0000000121331026
1;http://www.wikidata.org/entity/Q5920298
1;http://cs.dbpedia.org/resource/Kategorie:Barack_Obama
1;http://es.dbpedia.org/resource/Categoría:Barack_Obama
1;http://id.dbpedia.org/resource/Kategori:Barack_Obama
1;http://ja.dbpedia.org/resource/Category:バラク・オバマ
1;http://ko.dbpedia.org/resource/분류:버락_오바마
1;http://pl.dbpedia.org/resource/Kategoria:Barack_Obama
1;http://wikidata.dbpedia.org/resource/Q5920298
1;http://ar.dbpedia.org/resource/تصنيف:باراك_أوباما
1;http://commons.dbpedia.org/resource/Category:Barack_Obama
1;http://eo.dbpedia.org/resource/Kategorio:Barack_Obama
1;http://fa.dbpedia.org/resource/رده:باراک_اوباما
1;http://fi.dbpedia.org/resource/Luokka:Barack_Obama
1;http://he.dbpedia.org/resource/קטגוריה:ברק_אובמה
1;http://jv.dbpedia.org/resource/Kategori:Barack_Obama
1;http://la.dbpedia.org/resource/Categoria:Baracus_Obama
1;http://ms.dbpedia.org/resource/Kategori:Barack_Obama
1;http://no.dbpedia.org/resource/Kategori:Barack_Obama
1;http://ru.dbpedia.org/resource/Категория:Барак_Обама
1;http://sh.dbpedia.org/resource/Kategorija:Barack_Obama
1;http://simple.dbpedia.org/resource/Category:Barack_Obama
1;http://sv.dbpedia.org/resource/Kategori:Barack_Obama
1;http://sw.dbpedia.org/resource/Jamii:Barack_Obama
1;http://th.dbpedia.org/resource/หมวดหมู่:บารัก_โอบามา
1;http://tr.dbpedia.org/resource/Kategori:Barack_Obama
1;http://uk.dbpedia.org/resource/Категорія:Барак_Обама
1;http://vi.dbpedia.org/resource/Thể_loại:Barack_Obama
1;http://war.dbpedia.org/resource/Kaarangay:Barack_Obama
1;http://zh.dbpedia.org/resource/Category:巴拉克·奥巴马
1;http://wikidata.org/entity/Q5920298
1;http://www.wikidata.org/entity/Q106843647
